Year,Elite,Comments
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,5
01/01/2007,1,4
01/01/2007,1,4
01/01/2007,1,26
01/01/2007,1,7
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,8
01/01/2007,1,1
01/01/2007,1,17
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,2
01/01/2007,1,13
01/01/2007,1,1
01/01/2007,1,9
01/01/2007,1,14
01/01/2007,1,3
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,17
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,12
01/01/2007,1,5
01/01/2007,1,1
01/01/2007,1,6
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,6
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,7
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,20
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,4
01/01/2007,1,18
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,7
01/01/2007,1,22
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,3
01/01/2007,1,12
01/01/2007,1,75
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,11
01/01/2007,1,5
01/01/2007,1,9
01/01/2007,1,2
01/01/2007,1,53
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,7
01/01/2007,1,7
01/01/2007,1,5
01/01/2007,1,3
01/01/2007,1,6
01/01/2007,1,2
01/01/2007,1,5
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,8
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,10
01/01/2007,1,4
01/01/2007,1,4
01/01/2007,1,4
01/01/2007,1,6
01/01/2007,1,3
01/01/2007,1,2
01/01/2007,1,9
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,6
01/01/2007,1,8
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,5
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,5
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,68
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,9
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,3
01/01/2007,1,7
01/01/2007,1,6
01/01/2007,1,9
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,22
01/01/2007,1,21
01/01/2007,1,9
01/01/2007,1,6
01/01/2007,1,12
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,7
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,4
01/01/2007,1,5
01/01/2007,1,4
01/01/2007,1,6
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,3
01/01/2007,1,5
01/01/2007,1,10
01/01/2007,1,5
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,143
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,7
01/01/2007,1,2
01/01/2007,1,8
01/01/2007,1,2
01/01/2007,1,5
01/01/2007,1,10
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,23
01/01/2007,1,7
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,3
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,10
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,11
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,9
01/01/2007,1,3
01/01/2007,1,13
01/01/2007,1,3
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,7
01/01/2007,1,5
01/01/2007,1,6
01/01/2007,1,6
01/01/2007,1,2
01/01/2007,1,8
01/01/2007,1,7
01/01/2007,1,12
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,8
01/01/2007,1,8
01/01/2007,1,5
01/01/2007,1,5
01/01/2007,1,5
01/01/2007,1,9
01/01/2007,1,9
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,4
01/01/2007,1,41
01/01/2007,1,4
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,2
01/01/2007,1,4
01/01/2007,1,15
01/01/2007,1,2
01/01/2007,1,5
01/01/2007,1,2
01/01/2007,1,8
01/01/2007,1,5
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,7
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,6
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,3
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,36
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,3
01/01/2007,1,13
01/01/2007,1,6
01/01/2007,1,4
01/01/2007,1,3
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,6
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,4
01/01/2007,1,56
01/01/2007,1,5
01/01/2007,1,11
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,15
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,3
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,6
01/01/2007,1,5
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,17
01/01/2007,1,1
01/01/2007,1,47
01/01/2007,1,52
01/01/2007,1,8
01/01/2007,1,18
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,5
01/01/2007,1,3
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,10
01/01/2007,1,4
01/01/2007,1,20
01/01/2007,1,7
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,4
01/01/2007,1,6
01/01/2007,1,4
01/01/2007,1,11
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,36
01/01/2007,1,15
01/01/2007,1,2
01/01/2007,1,9
01/01/2007,1,7
01/01/2007,1,8
01/01/2007,1,1
01/01/2007,1,47
01/01/2007,1,65
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,8
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,9
01/01/2007,1,6
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,8
01/01/2007,1,3
01/01/2007,1,13
01/01/2007,1,5
01/01/2007,1,5
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,3
01/01/2007,1,17
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,3
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,6
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,9
01/01/2007,1,3
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,14
01/01/2007,1,5
01/01/2007,1,4
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,13
01/01/2007,1,17
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,8
01/01/2007,1,12
01/01/2007,1,8
01/01/2007,1,11
01/01/2007,1,7
01/01/2007,1,3
01/01/2007,1,5
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,6
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,6
01/01/2007,1,1
01/01/2007,1,7
01/01/2007,1,1
01/01/2007,1,19
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,6
01/01/2007,1,3
01/01/2007,1,7
01/01/2007,1,7
01/01/2007,1,1
01/01/2007,1,7
01/01/2007,1,35
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,23
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,6
01/01/2007,1,6
01/01/2007,1,1
01/01/2007,1,19
01/01/2007,1,2
01/01/2007,1,8
01/01/2007,1,5
01/01/2007,1,2
01/01/2007,1,10
01/01/2007,1,1
01/01/2007,1,14
01/01/2007,1,5
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,8
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,5
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,7
01/01/2007,1,3
01/01/2007,1,12
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,7
01/01/2007,1,1
01/01/2007,1,7
01/01/2007,1,5
01/01/2007,1,5
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,7
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,3
01/01/2007,1,56
01/01/2007,1,14
01/01/2007,1,3
01/01/2007,1,2
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,6
01/01/2007,1,1
01/01/2007,1,25
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,72
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,3
01/01/2007,1,13
01/01/2007,1,3
01/01/2007,1,8
01/01/2007,1,1
01/01/2007,1,6
01/01/2007,1,13
01/01/2007,1,21
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,8
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,12
01/01/2007,1,2
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,3
01/01/2007,1,6
01/01/2007,1,3
01/01/2007,1,5
01/01/2007,1,2
01/01/2007,1,3
01/01/2007,1,5
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,26
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,9
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,5
01/01/2007,1,3
01/01/2007,1,12
01/01/2007,1,6
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,2
01/01/2007,1,34
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,8
01/01/2007,1,23
01/01/2007,1,1
01/01/2007,1,7
01/01/2007,1,5
01/01/2007,1,1
01/01/2007,1,8
01/01/2007,1,10
01/01/2007,1,12
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,11
01/01/2007,1,9
01/01/2007,1,9
01/01/2007,1,4
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,12
01/01/2007,1,3
01/01/2007,1,8
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,3
01/01/2007,1,13
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,7
01/01/2007,1,1
01/01/2007,1,7
01/01/2007,1,12
01/01/2007,1,2
01/01/2007,1,8
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,8
01/01/2007,1,8
01/01/2007,1,2
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,43
01/01/2007,1,2
01/01/2007,1,25
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,41
01/01/2007,1,5
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,7
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,11
01/01/2007,1,7
01/01/2007,1,19
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,3
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,71
01/01/2007,1,6
01/01/2007,1,9
01/01/2007,1,4
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,18
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,12
01/01/2007,1,1
01/01/2007,1,6
01/01/2007,1,2
01/01/2007,1,3
01/01/2007,1,13
01/01/2007,1,7
01/01/2007,1,10
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,7
01/01/2007,1,6
01/01/2007,1,5
01/01/2007,1,3
01/01/2007,1,2
01/01/2007,1,13
01/01/2007,1,7
01/01/2007,1,3
01/01/2007,1,6
01/01/2007,1,2
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,13
01/01/2007,1,1
01/01/2007,1,11
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,3
01/01/2007,1,5
01/01/2007,1,4
01/01/2007,1,6
01/01/2007,1,5
01/01/2007,1,2
01/01/2007,1,5
01/01/2007,1,1
01/01/2007,1,12
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,10
01/01/2007,1,7
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,11
01/01/2007,1,6
01/01/2007,1,7
01/01/2007,1,9
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,10
01/01/2007,1,7
01/01/2007,1,1
01/01/2007,1,32
01/01/2007,1,4
01/01/2007,1,20
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,43
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,11
01/01/2007,1,10
01/01/2007,1,10
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,37
01/01/2007,1,12
01/01/2007,1,4
01/01/2007,1,11
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,3
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,63
01/01/2007,1,2
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,10
01/01/2007,1,3
01/01/2007,1,2
01/01/2007,1,29
01/01/2007,1,4
01/01/2007,1,7
01/01/2007,1,62
01/01/2007,1,4
01/01/2007,1,8
01/01/2007,1,4
01/01/2007,1,26
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,4
01/01/2007,1,254
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,5
01/01/2007,1,8
01/01/2007,1,2
01/01/2007,1,3
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,9
01/01/2007,1,1
01/01/2007,1,8
01/01/2007,1,8
01/01/2007,1,2
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,8
01/01/2007,1,15
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,6
01/01/2007,1,18
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,94
01/01/2007,1,26
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,7
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,3
01/01/2007,1,4
01/01/2007,1,13
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,5
01/01/2007,1,6
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,5
01/01/2007,1,17
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,12
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,8
01/01/2007,1,2
01/01/2007,1,8
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,6
01/01/2007,1,9
01/01/2007,1,2
01/01/2007,1,3
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,7
01/01/2007,1,45
01/01/2007,1,7
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,9
01/01/2007,1,4
01/01/2007,1,574
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,9
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,8
01/01/2007,1,54
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,3
01/01/2007,1,10
01/01/2007,1,7
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,9
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,9
01/01/2007,1,18
01/01/2007,1,312
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,12
01/01/2007,1,17
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,4
01/01/2007,1,40
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,26
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,3
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,82
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,1
01/01/2007,1,172
01/01/2007,1,2
01/01/2007,1,10
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,7
01/01/2007,1,3
01/01/2007,1,3
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,9
01/01/2007,1,12
01/01/2007,1,8
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,7
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,8
01/01/2007,1,3
01/01/2007,1,20
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,9
01/01/2007,1,2
01/01/2007,1,5
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,17
01/01/2007,1,4
01/01/2007,1,8
01/01/2007,1,2
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,6
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,2
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,15
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,3
01/01/2007,1,7
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,9
01/01/2007,1,19
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,7
01/01/2007,1,1
01/01/2007,1,9
01/01/2007,1,1
01/01/2007,1,52
01/01/2007,1,4
01/01/2007,1,4
01/01/2007,1,9
01/01/2007,1,8
01/01/2007,1,5
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,4
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,24
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,7
01/01/2007,1,3
01/01/2007,1,3
01/01/2007,1,219
01/01/2007,1,2
01/01/2007,1,11
01/01/2007,1,4
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,7
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,7
01/01/2007,1,3
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,4
01/01/2007,1,3
01/01/2007,1,5
01/01/2007,1,8
01/01/2007,1,8
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,14
01/01/2007,1,7
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,14
01/01/2007,1,1
01/01/2007,1,185
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,10
01/01/2007,1,3
01/01/2007,1,16
01/01/2007,1,11
01/01/2007,1,3
01/01/2007,1,2
01/01/2007,1,6
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,3
01/01/2007,1,5
01/01/2007,1,23
01/01/2007,1,34
01/01/2007,1,2
01/01/2007,1,6
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,7
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,7
01/01/2007,1,5
01/01/2007,1,11
01/01/2007,1,9
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,8
01/01/2007,1,2
01/01/2007,1,9
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,1
01/01/2007,1,1
01/01/2007,1,5
01/01/2007,1,1
01/01/2007,1,2
01/01/2007,1,5
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,4
01/01/2007,1,4
01/01/2007,1,6
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,3
01/01/2007,1,5
01/01/2007,1,5
01/01/2007,1,2
01/01/2007,1,9
01/01/2007,1,1
01/01/2007,1,6
01/01/2007,1,4
01/01/2007,1,5
01/01/2007,1,4
01/01/2007,1,9
01/01/2007,1,3
01/01/2007,1,1
01/01/2007,1,4
01/01/2007,1,2
01/01/2007,1,2
01/01/2007,1,9
01/01/2007,1,12
01/01/2007,1,3
01/01/2007,1,9
01/01/2007,1,165
01/01/2007,1,11
01/01/2007,1,6
01/01/2007,1,12
01/01/2007,1,3
01/01/2007,1,7
01/01/2007,1,3
01/01/2007,1,4
12/31/2008,0,1
12/31/2008,0,2
12/31/2008,0,6
12/31/2008,0,3
12/31/2008,0,1
12/31/2008,0,2
12/31/2008,0,19
12/31/2008,0,1
12/31/2008,0,2
12/31/2008,0,4
12/31/2008,0,4
12/31/2008,0,1
12/31/2008,0,5
12/31/2008,0,7
12/31/2008,0,5
12/31/2008,0,7
12/31/2008,0,7
12/31/2008,0,7
12/31/2008,0,4
12/31/2008,0,2
12/31/2008,0,3
12/31/2008,0,1
12/31/2008,0,21
12/31/2008,0,6
12/31/2008,0,1
12/31/2008,0,13
12/31/2008,0,5
12/31/2008,0,3
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,9
12/31/2008,0,12
12/31/2008,0,10
12/31/2008,0,39
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,3
12/31/2008,0,24
12/31/2008,0,1
12/31/2008,0,4
12/31/2008,0,2
12/31/2008,0,9
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,12
12/31/2008,0,2
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,8
12/31/2008,0,3
12/31/2008,0,2
12/31/2008,0,2
12/31/2008,0,4
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,19
12/31/2008,0,3
12/31/2008,0,5
12/31/2008,0,3
12/31/2008,0,9
12/31/2008,0,4
12/31/2008,0,6
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,3
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,2
12/31/2008,0,12
12/31/2008,0,2
12/31/2008,0,145
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,16
12/31/2008,0,1
12/31/2008,0,10
12/31/2008,0,3
12/31/2008,0,24
12/31/2008,0,6
12/31/2008,0,5
12/31/2008,0,23
12/31/2008,0,1
12/31/2008,0,3
12/31/2008,0,2
12/31/2008,0,6
12/31/2008,0,1
12/31/2008,0,11
12/31/2008,0,1
12/31/2008,0,2
12/31/2008,0,1
12/31/2008,0,17
12/31/2008,0,1
12/31/2008,0,11
12/31/2008,0,6
12/31/2008,0,2
12/31/2008,0,2
12/31/2008,0,3
12/31/2008,0,4
12/31/2008,0,1
12/31/2008,0,3
12/31/2008,0,2
12/31/2008,0,4
12/31/2008,0,5
12/31/2008,0,3
12/31/2008,0,3
12/31/2008,0,3
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,6
12/31/2008,0,3
12/31/2008,0,3
12/31/2008,0,1
12/31/2008,0,4
12/31/2008,0,1
12/31/2008,0,34
12/31/2008,0,7
12/31/2008,0,4
12/31/2008,0,4
12/31/2008,0,6
12/31/2008,0,5
12/31/2008,0,12
12/31/2008,0,188
12/31/2008,0,3
12/31/2008,0,3
12/31/2008,0,4
12/31/2008,0,5
12/31/2008,0,2
12/31/2008,0,1
12/31/2008,0,3
12/31/2008,0,1
12/31/2008,0,2
12/31/2008,0,10
12/31/2008,0,9
12/31/2008,0,40
12/31/2008,0,1
12/31/2008,0,6
12/31/2008,0,3
12/31/2008,0,2
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,1
12/31/2008,0,3
12/31/2008,0,2
12/31/2008,0,1
12/31/2008,0,3
12/31/2008,0,5
12/31/2008,0,3
12/31/2008,0,9
